Ideal_Sum	Received_Signal
302.306952555724	285.790269452216
296.835354087178	299.744384621515
290.157121752512	287.082341193756
294.541725848699	318.924751199202
295.080614666491	316.024312134839
298.200927716152	281.210243821312
295.044892698171	293.744301380083
296.016725972175	353.345615731813
297.558636538488	237.601696537422
300.222116585872	285.323502322577
298.442488111077	351.992657872251
298.505374699042	310.176994206516
296.16716694031	318.375767166359
300.424640846741	293.071734281209
296.184693196508	333.760766279238
302.163947877923	299.418067940822
295.028413845581	317.949807124916
301.359254214256	300.719291999561
294.907331403248	322.321807262823
296.119283764696	311.323718249554
298.534403775399	283.329101411268
290.875156231779	310.791468529853
299.162194240557	295.449824789383
290.134085019013	264.574994688921
303.728733697036	311.671967123075
300.930662541768	327.091580453407
297.95202100342	294.809393169512
293.946894003429	267.349214908361
295.775663472438	290.818381460643
299.024788545232	287.757143946223
298.854812574946	312.509598949652
297.80739943572	296.349463491038
293.667636511449	273.880030757834
300.209725983492	331.91276091318
300.788116846577	322.614655769016
297.838446960206	314.108444745217
299.315736612904	236.116390141897
295.5915573657	291.652951309079
299.948959237734	297.021753426869
294.113775453288	286.90403139635
290.655939670701	273.248130197942
298.49866706771	309.0055117759
298.551707423597	281.298792953582
300.564486969154	284.224810548581
297.766688292019	295.338415519877
302.857058490991	302.876452015774
295.585863238254	317.949066391598
294.201299468318	290.187743857042
298.323502927388	224.45523298706
293.478486653213	279.431012924193
296.16450147244	279.993393808635
292.883695963234	274.265218345094
297.963293049114	305.628048579352
293.820879395641	300.170952137258
296.856256094554	326.888682541756
304.592487381169	297.507609589713
295.051912498468	329.237729319132
291.957251633462	262.92547450312
294.763723168819	300.661830079091
291.198213675976	312.029695046963
295.764224721037	317.769871893999
298.463109686464	305.21149468043
302.018520374237	283.986664354359
291.133748199811	290.280077332197
292.878591213979	340.063013506177
288.566977160708	287.42118060073
297.028291874204	298.646525737372
296.099803799331	306.204265817711
300.866024244095	283.8281375177
289.019807194314	326.992849648501
299.482390321482	267.138638045355
293.24371692036	321.869408856273
296.61250874068	326.941168894503
297.513372728558	234.890751363805
295.482747181393	298.836574488041
292.139048573166	306.721350546219
294.250770731425	294.616557428461
296.872817274208	344.492025411407
300.134590362741	286.73293075948
294.889208630961	349.698766390945
295.362394955094	321.474223052053
297.684255056085	341.778862134715
295.389088449505	324.607199254344
294.693872497104	293.434223472129
298.326315469198	271.588883001786
302.205315460895	276.659877509247
297.896083428806	299.262681381009
293.542600189539	282.32601511231
298.302847748984	325.092353310252
294.044369012823	360.161120470581
296.65864212273	328.112197464407
299.257350700477	303.078472689949
299.279156621446	319.905146226006
300.386444348342	344.321245206191
291.24346381394	223.147516619016
299.647897857887	287.35038475444
297.486126762918	301.325539599128
297.873673941311	298.129143528871
298.099363369873	289.885887716686
299.657008063513	337.571052784522
298.453165992622	266.83843348781
294.270198439261	285.479326892918
292.973830764748	310.364407924541
298.069477048886	271.917640904135
295.583970337353	318.975254095146
298.657120770383	269.142220613648
299.216486680393	308.218993964946
296.511545973913	302.339899200576
295.917538427523	242.741976212191
298.706816564148	284.000264457716
296.511647407114	273.62170679505
298.249952145155	322.345610478935
299.60123605406	303.016648622682
294.854877682641	257.09082673551
299.832311408097	339.561818624094
288.94248296688	243.138945747734
295.654661874818	268.173897712746
298.050148409191	344.806260125511
293.702721147367	329.320597677808
298.03999142304	255.225770671883
298.917690115385	292.262649811612
299.061888707654	264.712530972248
294.774713556543	303.791185335241
287.885075005784	305.255280764438
302.777774469186	266.234761273374
294.697229386832	254.489763128162
293.59580979027	316.576196552251
296.006683382367	306.451430657717
296.745102462944	251.054354916093
297.823616264662	310.81564648903
300.403752082291	297.06458573751
295.391946935666	331.933113523706
298.444216698132	370.769164228775
299.522652150493	308.268802756833
300.713846241838	326.782348374203
291.28416168777	250.210173148997
288.616191073292	302.296498730805
301.137171547876	243.434475567501
299.085284406832	336.602567158378
295.052672465606	311.126004468503
298.662297389664	261.333481655199
299.399682953919	254.864006413547
300.244542682906	334.301791060463
295.699057366984	299.060405038544
294.78279055648	331.232250178946
295.768296826494	296.143832605015
302.017041651069	330.397678629297
298.429476178632	343.447594091763
297.578085115726	282.883965053904
301.312425914226	323.715499380377
294.894257671087	266.772569119349
303.737888100297	302.551728289106
291.234493380291	295.286072098639
297.936142613628	282.071285832259
296.652878594903	281.730252687522
299.505309218746	369.186405239318
295.330330711123	288.717401848924
295.081866022273	268.76050847651
297.993513178217	271.603859995759
295.413350173362	324.339173657282
300.39899442332	282.424813705513
294.440679110724	275.169592938002
297.312284742743	318.210316334017
294.905485205473	268.231374698735
296.524890890089	285.267031574596
293.762946124815	275.012100918028
298.746307892974	254.924879956787
300.813981099608	290.57058379955
293.013757603237	294.979149351626
296.334915213541	317.766908033405
296.951522000796	218.53495515441
299.180452812089	271.308160004449
292.445917947599	263.674360848405
297.908044586209	309.34579597958
296.944571459412	303.653223833803
299.854083716162	365.104188238015
291.149541125229	291.885525181149
294.809242575193	368.873976455199
298.884915745028	333.731051422499
296.872532690974	349.668818415433
292.261938208568	303.210070895454
290.112163829362	279.017527046773
298.338645572355	331.763727202509
296.24329406238	295.363783114365
298.471176760683	325.40028399203
296.377589695956	280.012048249499
299.598629083088	283.253783018693
293.351590826167	273.721722656866
299.635034354535	311.70880684702
297.191037528615	253.15155077694
295.312625209175	302.805064590511
294.462313081369	304.326019231673
296.188510575046	271.408393596154
297.773404198014	285.763899132121
302.128534430406	272.44079191224
301.843104695525	343.203228393876
297.392859434878	308.099535225438
295.580151901903	343.204370859667
294.51237929188	312.724829308424
298.061727277028	271.081949952419
299.954768080291	334.839727771403
293.160679663282	337.086210320941
297.710580484773	257.299368396437
300.367187992175	312.991012966567
296.247671776494	292.949849628563
297.645988392196	239.563692238359
296.27535125723	301.957236861116
299.64106621231	326.063855201735
299.784248045135	308.600248961676
297.614883228595	280.473194150624
293.86611397349	317.614654064075
296.021990777795	269.810047932952
296.124518851172	294.033199228542
294.289665867339	286.114695050138
294.52496239096	257.122580039836
292.965053121956	272.959306807168
299.893977276097	338.829324477012
288.369085302997	291.673380594798
297.245640803046	280.691690308332
297.032658053601	296.728821716219
301.590777495581	336.247674516063
294.934344863126	321.677933921698
299.448545098749	298.167841967864
303.353798008954	336.815835511992
295.735446867124	341.861887368096
296.362492369799	284.268522599661
299.311394607898	320.618869231751
301.833281338264	294.403813180333
296.481166903117	256.894710161675
293.265122879401	308.384728931139
300.28115258459	321.558482723916
296.692086575995	301.199395684258
296.28888328279	285.319881450111
294.848623656407	251.669692599429
292.988631764097	347.543378251642
298.180675727634	299.531194802468
298.230181213924	268.960744911041
294.022646083578	258.768234537995
295.711439873574	301.044659661504
297.435121833856	257.27791364387
296.905338851803	369.105245572854
300.129949170869	317.292779793349
299.924381758043	269.877485218589
293.990783953325	274.954990151084
295.536810514695	252.33470783953
296.953302064977	268.423127537485
298.632516793221	287.95040111036
293.529806390595	286.806799311976
294.009870640806	245.096331974564
297.942864864989	278.914427569453
295.942602738559	312.00526633622
302.489550964437	229.752163961553
301.939211121968	286.271901681363
296.594161477285	342.958717241391
297.952362944116	262.614284090862
299.046248755398	257.934259070295
298.933111756845	291.622216271747
295.116218620653	315.007268312741
293.909823326081	316.321722624083
296.227286480902	368.177891907153
298.894556899141	307.670303386732
292.496950870598	303.304219404812
293.440345863428	341.606617234385
298.41340946704	304.77524787593
291.400260563928	359.567263456417
296.077913346472	293.089487961637
298.209467736835	297.099815204505
291.849760454337	316.71051053419
300.16147974871	297.951395628243
296.599535426445	286.473152853936
293.876642617615	349.444606103485
296.152966784184	288.57950651017
304.955379188052	279.527575853866
292.409310230986	274.287963170641
304.313079644532	323.921235173404
300.782841556657	253.360773236394
295.695120395392	286.930994920446
292.570466620639	308.550017662224
299.211474808432	316.947444811513
298.373039623952	279.53627629743
295.641215662305	251.229947091109
299.535317592591	281.288420800047
297.913371419473	276.881094831273
299.080281371153	301.915815422756
295.938560781335	310.241989758662
295.259983026686	308.414943750257
295.279654227162	303.159129611464
300.494251473872	335.708858591309
291.328380494333	287.779829102987
297.291432523784	324.815512141124
294.04034367932	292.21344401378
302.448352441411	391.996243043493
295.329633438285	287.642174494952
294.060625595954	259.983664660204
289.24262732014	360.563262841697
298.670634728547	343.73604516592
294.751540597991	266.855029334866
300.331170020378	293.387022726501
295.539829508952	313.509442519101
296.30495545224	334.852610515823
296.737116670156	280.786137521046
298.05811974197	285.512997956271
294.071424021347	288.919677862428
297.131913224939	321.190924269163
299.130724375873	327.872438901323
299.488012851303	296.697436174043
295.825370377759	295.929875927029
299.301683854572	311.459463013995
298.524930518529	277.177916763954
292.18742951602	323.366983143012
294.396528614025	296.667237373565
297.596735849728	215.623486730643
291.048478237868	274.958403044865
298.4980381892	289.58049265332
300.044699921176	292.065305846048
301.216036526244	303.496083527505
295.428711376937	238.829188286278
290.856127779729	289.480168615107
293.960315604674	288.274842164118
290.1740531246	263.929068255473
300.529251227079	276.282585268193
290.935244293375	326.47792494799
299.054602767532	289.678827649043
297.582731285538	299.456531951086
295.7361924616	215.223086064001
294.081389617236	326.933912991434
302.668392819155	332.110982570609
293.929443794391	304.8910443207
297.191535021408	293.409602420501
298.111311529552	274.598459980874
296.856325053526	310.022923045042
298.435467931677	245.247573193034
295.090666189468	321.584231209518
293.622513628847	301.997190011462
304.806976156266	320.093024706085
297.036197411086	294.499374751236
293.4746371375	279.936024100784
297.347274422196	282.887361283212
300.115448562301	258.704751926573
299.905584704768	351.910471729563
301.29496149523	295.595884323903
294.206198931093	271.543933679916
296.577980569576	358.520478428743
300.134440110344	266.176161155371
296.059562774645	285.176980569722
294.491882387899	295.62707447626
296.735486481681	307.194272638099
292.320708765627	329.863203266121
301.341191618118	324.47676042396
300.556806576594	317.382480032149
296.288615571691	290.420318980758
296.147286000222	264.6791046785
297.731879908719	281.300729135412
299.93226302377	292.840455627713
294.613559506834	271.716107999976
289.960081937795	278.065702888454
303.512871794529	267.591827697721
300.24792973675	347.251487773805
306.763980839496	283.99676625231
302.377431856667	309.417764230446
296.250702646294	310.956883332168
288.033263322051	224.872125799706
293.009888237393	343.568364006945
298.979733364679	267.586527422997
296.835373690579	282.002588642192
302.899465600506	333.610816204033
296.425370922193	317.180576762711
298.981028187426	269.507378735089
294.48654294906	290.15868644908
299.473820977877	327.866521444309
297.310982233379	303.578074149747
297.784091080391	354.61298014385
298.709958684492	314.931758454423
297.771607540821	291.569317440915
294.557430580105	285.840127464794
295.769348160828	334.461346475296
306.379094511719	318.909223367007
294.798055919359	290.077959370182
297.600622128021	236.918750028838
297.428307278647	276.926020794097
298.372726958357	275.56616328965
295.84499808966	301.572119717692
298.138788346495	314.216589870906
292.331912262611	279.536383074177
296.157191957256	331.854265981995
300.71680680904	341.909945177919
301.457014883073	324.84936873141
298.396215489742	266.696614561596
301.326363519243	342.831811127966
292.271034042281	249.00420227559
295.077288737404	269.622926849093
294.643125127929	308.967553807009
297.084967971293	277.774027049293
299.052804749224	301.424254697731
295.092733300345	287.54215588909
295.106189580089	294.244195143054
295.226681658191	268.220675950808
292.800575131361	323.345305492109
306.334651964116	318.388543483813
296.830879078476	359.948529607414
301.571962905886	307.064527299787
299.464614070652	327.239772138505
294.701119644968	336.903991650139
296.803449349036	327.491212108764
296.367020609723	283.271296977256
296.570082052801	321.326843040986
294.052319225229	247.296350959153
298.238845589383	301.512433132972
293.016718288958	225.387525264671
302.607745925332	321.169537080881
292.20121251309	280.057279946075
304.161897497399	309.496346606601
296.783767197692	291.300163825747
296.401171744423	314.976315749369
300.668838070699	274.72040236789
299.982805724908	258.662013221431
297.754001262002	293.016287084988
294.335551123359	271.144759794654
299.046947803048	281.53024004614
292.890088446896	314.983409557348
294.910769795864	289.911882606084
298.043966617614	323.283467384416
296.831542366058	312.946948392687
298.549132020171	320.34462604708
293.241286429173	334.745534470631
296.788952251996	349.004867861689
296.715317266117	298.151521411214
298.058152640317	327.231919437936
298.013872096342	327.951727632285
296.669639058308	305.873417342307
299.606256189293	345.802400288609
293.979739786369	307.482271744897
294.722427958249	261.144815712948
295.599023095137	343.496114443799
296.764500409583	285.914491945634
301.624753717654	296.279035278331
296.401078378438	278.172275307945
296.077800450348	290.129506572084
291.833478321701	366.612255113171
305.428743749781	317.136458148184
292.24506730861	320.303679257239
297.886638322609	323.905616272669
298.137900224756	370.536422341762
302.753581971174	324.680088003713
292.632782483645	312.342837693092
295.993590158251	271.19581898573
297.461528829149	327.112366972513
295.528616048731	278.175337117463
301.792747285825	338.419505524879
291.63094702021	308.62740532685
299.594317493371	289.256053860298
297.582866183612	324.679936603611
302.507452407708	376.198814955069
298.754286071012	233.197699884849
296.584109515072	297.483894486724
297.743420593814	335.179056099841
292.813587855314	292.565106258592
294.678179709259	224.067131240512
301.070906207683	308.406182219624
297.104465550672	277.704586672009
295.981237046666	297.125642140138
295.708550437268	253.026143963666
302.860565248787	291.118762703611
298.654387473027	249.596899154757
300.734723604103	237.142439282176
300.394756543447	314.957413597285
299.661480814633	275.762032301045
288.943972826668	285.759102901846
292.126457879893	291.362499717234
297.771094722754	357.697565131248
301.07628863144	327.224440473525
303.627623788412	299.25680107423
297.562617088136	305.527928710779
291.723321846659	278.859949900421
295.65799838751	245.356828008789
296.032959048338	268.745217905517
292.73240935024	319.31373323864
297.791684449208	264.347842264557
300.370336811674	254.937977522577
298.586338701612	289.051927202616
296.240807303153	295.647005903899
292.952760291215	253.525056476207
300.130944944751	333.548107868158
295.52115035013	289.843712856927
293.676063098484	260.690650418824
298.405102872271	333.36626257595
298.661680859586	264.343612449471
296.408499636439	251.114313555492
293.786920201065	248.939883602936
298.13886482391	292.084982175256
291.508814583292	293.705258321764
294.43731234227	339.882185912668
299.313981384085	312.279709432329
297.492751000308	300.806654773924
295.123481453928	276.117306548529
296.545002271053	348.785098147366
294.540178688785	258.708103880019
295.730280442873	263.836613139002
297.98421782506	308.307656348704
298.926809361433	257.43204379586
299.144317028098	326.373779051765
298.623561964309	294.0549327894
296.006158715082	268.912745977446
296.809005854656	294.611650377275
296.136769465424	342.5584969822
297.623063966166	263.780666747014
298.01312904563	303.423120436828
297.849881870602	287.457297786398
296.259313172789	278.880678277989
294.677334051785	263.441880838925
294.685270447487	330.604262019751
293.846622375037	280.965893704998
295.665290804671	335.196620675111
294.912463448015	320.375117366982
295.075523109614	259.975474946691
296.656052152096	300.617794121562
296.252116774116	300.841777302201
306.168271611673	326.483947883993
297.825746224822	321.488446768862
293.065955147931	252.195186234885
296.327485274878	268.443354157427
293.340443329908	265.831725755113
296.662414384522	289.421981012086
299.565991387179	277.971805285478
290.878978873561	245.038713531594
299.743145640597	251.383700534761
294.459304352609	287.446738222138
299.383403209912	336.589927584157
293.451312480446	300.298181893218
302.505945632024	328.437131366883
298.537868429443	264.204952945931
299.395709728327	305.801295416275
296.047727391895	277.111750771635
297.77530754068	303.84513564637
297.016756362981	277.686328654018
299.803765564645	330.165243968792
298.951621763989	262.466287096468
293.072758220249	304.185588429982
299.869535390244	306.287680114008
299.019065962309	300.10243044059
294.728324986778	296.684349445428
297.729555883291	264.269296010237
304.871385026629	310.079821137843
297.543642972382	270.890010613926
300.006967695797	314.611068062364
299.541938941248	319.899949726728
302.682128264617	321.250379469044
294.861799442182	269.168907149491
302.609417953189	333.973954817398
297.323021051754	301.73024624777
301.142082200318	260.282966351929
295.949763004764	326.092147668859
295.284617439104	295.678022738693
298.765479091633	304.887288679788
297.409346484854	280.16384963791
295.68938183103	291.272277994631
293.059053955959	265.107579364305
296.072504524149	271.421144469878
298.346690691527	291.784395100933
293.215458423083	284.107632037947
293.40405953982	247.900024097844
294.706602070394	311.189304082735
298.066621769366	327.703140522086
294.485010643856	249.197721003661
294.931236043657	331.896442722241
297.006464306036	347.283990435624
300.27027657775	192.866094690362
290.080227205896	274.729351510987
294.922075583629	258.067882196408
296.346699858978	310.291924436802
297.029664294416	295.035183694334
294.5231732841	325.03593985821
297.380372123112	312.162711303669
298.400626301296	291.622005172247
304.101027110242	301.086641336249
300.163205465212	261.615807757456
299.993431314805	278.479297856649
295.331927525624	306.435810911709
291.470998868818	319.582580427064
300.053154293859	272.975345169989
296.537098080087	307.911986995052
304.313960292965	297.572578327403
296.149810714294	316.762470032259
295.851675862016	284.192305823982
296.624541820958	251.534667518863
300.050170719402	319.042324407304
297.989880645903	298.486096802259
299.975133916361	334.791611152307
299.08398814396	291.957753084636
296.957891852098	298.092666960629
299.851147929343	300.769271382425
296.861648357647	266.027741088112
296.514372396033	283.723315584193
297.389867748701	325.036583515652
296.072036706062	285.080678448118
302.66929954619	321.359884533995
302.805165290016	313.504046361905
297.404440476326	299.9874254015
303.700750634081	269.393584415648
299.803856820025	350.974328310694
300.07889533297	357.743358240599
295.314459175201	309.680976201566
292.612317392552	288.879530841139
294.436090577013	313.541063868264
301.300996341183	350.581371975083
301.058563487821	224.470721441833
292.105113538507	352.297970277079
297.720245481965	276.848135062675
292.48099334738	338.529970290033
296.821572000468	280.67366190414
292.9153042961	314.112586739864
291.202006704932	285.302114597214
299.656382893742	350.63521563411
291.785265886305	312.282775821425
295.12910920504	279.259865434783
302.968611720187	276.15881106959
300.591800397335	308.127596686151
299.431515963493	335.690582560395
293.92389911299	304.584460208443
300.952061478965	306.818905203784
296.301388221795	304.51171789078
296.898561822409	322.221178342815
295.434213106098	270.53520938082
292.984938249623	257.407475060818
298.806287486629	258.045273669324
301.871526348738	272.467792467565
302.753922304871	318.494858839101
297.82509574631	315.745290143326
295.032286085598	295.162193818095
295.106004180404	366.318720082394
296.355900136896	328.460043833547
297.674742116265	287.044746917698
302.518831859616	295.978284135844
297.391105810346	295.380494206366
294.87814139711	260.318893219253
295.517075490097	274.123781603215
298.172111426753	297.729111556039
296.198359092858	311.310130552198
299.079990880393	333.135575795628
301.631122882357	284.398303285921
296.630142311873	289.804277704518
300.182406900039	286.934775582212
291.241803286797	332.37981133581
292.739639330184	254.794363498449
289.758850371009	287.567421734807
294.291609687477	343.777021616312
296.36642560295	306.031451992937
303.071765410139	313.133648318212
297.177383482792	268.167067893246
299.834109566019	269.646841997452
295.497819843578	303.341415003019
294.549291958972	331.215903820309
295.194913163897	319.017001413264
301.705325440104	227.304443615141
294.625245697703	298.077816637508
301.596181327885	279.264111207384
297.110026849811	309.336595340387
300.199574824429	295.285813709274
293.365850580423	321.262986332059
299.900710686258	272.932863272785
300.164592188931	290.071060770353
295.595079108421	314.238570546626
290.044266477696	336.070436787699
298.10409851525	333.075197726063
296.630179586899	289.341406999375
300.185296004598	241.224368181902
298.385842797476	277.752663116014
295.054836297209	256.802014937108
296.132685914575	354.958126157307
302.287769145409	329.21045767053
293.989492755407	279.929308655467
295.463008545563	340.275538658775
298.506328334874	298.737372522246
297.485244966819	313.985290487651
298.062408208486	313.928734564038
302.176418107635	282.130173749099
297.592581091982	282.691486848019
293.648245279801	248.268469040439
293.452387261618	274.603089549627
290.093470862826	246.690680103929
289.701491067719	280.68064482801
297.194626458997	351.797869778917
298.157525921216	331.178207274454
299.490163499943	304.496127019225
294.195690384706	328.251951018597
301.051973437224	334.719415042218
296.160530461024	330.919752740425
297.674403900017	258.355666348204
300.212800816205	346.01453189861
304.347064901409	292.192883006491
291.783312876725	358.351063683908
300.248787165421	331.650182627235
294.345498695952	288.241551160153
292.459226529821	296.696111793323
297.259123574464	279.161688242965
296.911634424533	300.177259540019
299.959448990682	332.362198609138
298.18315566121	356.703268542335
290.761302758606	285.847082574795
293.883295447282	307.662942931222
296.685675404083	319.304805098903
295.03612374523	251.027662570404
294.96447838403	331.192964675126
296.579411244941	241.190634969337
292.438901033249	291.092132739017
304.205829284207	240.103880779301
299.795764547501	298.38510588994
295.106370980738	284.054335842129
300.114135550717	259.707298068464
297.00560050791	333.463224762589
297.999052703651	279.057340426613
301.037038167984	351.116461675077
297.933926340931	327.556894809183
301.419366067773	214.203913454339
296.725420498203	288.8723595128
296.708177915201	274.472508905011
299.307476949255	329.534527207054
294.506767698061	275.547065818193
296.090096694145	273.365367964861
293.559962208131	266.208647465835
300.276176650315	301.396758494378
291.446471639264	320.708543422627
296.011549708999	304.81807586073
298.95749884817	272.54446896384
298.880409699558	287.751416083423
300.091184875472	360.904931276682
297.09151632217	386.085802549433
298.619965953872	318.44398350864
292.748692718412	287.90179872943
295.017867448006	262.906245360489
298.005544102017	323.681878147544
293.74989920459	270.090615223066
303.269737847725	321.346969250186
297.011638058201	290.57526884319
291.373489978494	275.883875090763
294.168221763437	275.148473506359
298.303389333542	295.825576566543
291.809477694955	301.788793778735
293.870182297167	347.154495246402
296.344298814361	289.840188066796
296.818507300488	285.164906457043
299.672512680854	318.698184012301
293.797677446063	282.014374138142
302.862818083928	341.920237984266
297.976986885454	251.184157584742
299.185324473352	274.264925843384
300.779395970904	356.788646643932
297.11985099165	293.201378941568
292.226222869443	334.536500539999
291.127675012013	278.779869090751
299.532285252069	273.915269652808
300.166340353187	315.371294766761
300.779680470132	341.242703810191
296.06551227669	272.372276233807
295.108578927098	295.931077344338
298.264049743829	272.661284017076
295.980947692855	291.615445434079
299.664732685287	255.957445917985
298.434015039782	338.129509271733
294.332890601779	282.011936261519
295.696692104372	306.84541300737
297.269361027326	304.343335674625
298.137440573863	299.391646875827
285.811647733562	322.431499477062
300.597104973826	262.17246052596
297.948177125115	310.074407333475
291.233441597741	264.181254431696
300.18071055432	319.928747508399
300.182727729441	315.10595132583
297.736652548182	301.378469785903
299.943324156396	305.523924778014
289.321581628725	262.530604945419
292.134120418704	269.108753302117
300.012751847289	296.852906504022
298.614066736883	283.369518810329
298.206477079083	340.145280202136
296.190106178983	307.137329517704
294.151352552486	275.562300052021
295.346917892179	267.74216050801
297.426330720655	311.675347821031
297.636027397668	323.85677804192
299.464661346834	278.68734526645
300.773056767605	317.627548670324
296.621737620347	275.379308393324
297.742880983858	307.544792680674
295.14371730797	289.381991627894
297.34496686939	299.067611915642
302.620256397195	311.347778437076
302.684937400491	311.106012845612
298.712536336676	259.327466200302
296.957596775408	318.152452523797
302.558357348809	311.095959366173
292.358233420735	368.479332772325
296.888094096678	302.850952278342
295.04539176043	318.022463779103
296.370839151066	346.423959189774
296.806168774388	312.463526329967
298.259318122416	331.144888534646
294.637803483122	312.613742337502
294.582581367559	253.251955007754
298.364927769808	317.134272936504
295.501073700979	282.830192468329
300.318632430806	268.107824139825
295.672426732096	246.336836622898
294.891039787215	288.367291163501
295.516042978167	304.639718471147
298.140469673234	279.648969063055
297.169754125723	290.442420749819
301.25743858472	290.959498467485
298.703196343567	316.671258527056
296.256449062066	256.067958070858
292.184131911365	314.521061402054
296.337042892664	265.67264381061
297.074599701176	285.596955728684
292.951146592101	278.918646279353
296.69818123975	277.564830713741
297.748345707917	312.051299154901
296.695014864349	270.787590622742
298.048889400897	311.50620233858
294.694516251817	297.333127986765
298.472318594652	270.031878054724
298.811791847641	289.282720116675
292.827087296707	284.395598100652
290.948240381033	293.509213384148
295.492536036537	319.630339163458
292.510938550689	341.136458380074
289.710237168969	282.911413931688
291.413605570281	376.025968968094
295.653092342154	335.501871220211
295.989222662606	290.040403306914
298.461189322786	310.833865478446
300.080791172414	321.646933129755
292.461469868007	303.140626443079
296.54291344082	312.520503081559
304.650534456069	258.152119728325
301.634269704816	321.160680140197
294.295153598404	266.225678382931
299.743635599446	361.588996738655
290.532420745981	292.216879491401
290.764793787288	244.030596374893
298.997512035687	320.705735193998
298.327574497716	284.018581251336
293.67471558789	309.408310429981
299.423748731839	322.708952719488
290.403354591635	253.816407171037
299.181021306181	267.919681003624
302.341522245005	300.845931360053
299.074666475221	332.820980439872
303.720700691277	332.06602480736
290.761573561349	285.53632406871
301.041958000519	286.576100969643
290.897256833367	316.910112336474
293.946226084706	303.509776757373
290.25248664528	275.65509291175
294.650810955396	253.395378866076
295.572084635187	304.550694573
295.048517458201	212.298643884885
298.260211678883	337.808411321875
297.414323634064	320.717696906254
294.788869196997	290.577484126455
301.420907938405	296.525090631355
295.335499182972	301.522377115193
295.093836896743	285.392102011422
297.613470171846	309.961008740204
296.769540708689	293.179472689005
303.834038160891	304.887330190243
298.572616928843	336.943293061947
289.09449166211	311.495264455852
297.163544727795	298.270840885135
293.999900294405	325.27456165806
295.194043919444	275.374967430438
302.673135957343	280.877804871711
296.984507991837	264.175585007171
298.265466669126	340.999932360689
292.078413422018	300.844672470685
300.32398793007	359.857489861507
295.424726939446	280.93111683141
298.536216276175	266.227563803459
298.836545675536	293.103505209393
292.296691769163	264.845087864026
296.012607606115	290.267424953255
298.234018895537	298.831950098434
296.901958702639	287.669117768773
294.852791797852	284.158524623906
303.06281940513	312.498571785299
301.986744110072	298.099772052642
296.764259360887	215.802184360901
296.117474233441	332.259385195307
302.68451909025	253.97601474512
293.458216646926	248.71222484891
300.87146583192	308.467067934128
297.369278157607	273.404070804585
293.991981306083	288.477900641783
298.747747312418	292.176802619059
304.478061030281	335.99612899366
297.786232530226	337.05899048059
299.338956331075	335.225280772137
297.761927728435	309.320055975477
302.518888667157	283.384774426873
293.626017384248	305.465276968545
295.507341118925	379.852660767016
290.44322009962	266.804093247844
296.346485552639	255.272175203363
296.418630580276	276.405859193755
302.368727560575	292.912221319147
297.634801767255	276.723553991163
297.188705736524	233.362007661082
295.890165670986	320.180375128668
294.281272741724	322.084747226067
302.518317463134	363.72228386387
298.323594707632	330.836068952085
300.309192430184	327.897492020787
295.236383463638	264.613437522217
296.527231254717	294.086353920006
299.775360833729	287.523111793921
299.451375221123	309.086814668054
292.129375429089	239.077340941075
300.58446567853	334.560263974888
299.094063647668	312.43392183054
291.339109752518	347.628465218235
294.676930786212	285.319862616642
302.54115082085	258.393900463307
295.521798767048	338.920834396047
298.324229424244	295.237976252314
294.710905918771	309.792271928815
300.572736454121	302.559888249153
294.195266383132	256.482859865533
299.531454450619	259.069919272435
295.139733072414	281.028975866622
300.933561447943	317.931348602502
300.047211397391	323.383804654708
298.58534340407	227.470400833051
304.228939576512	320.861142724015
298.245790711376	253.290383845606
295.702814305694	286.686696975467
290.453297017198	262.879978464471
292.714097291251	288.104733630202
303.746785392745	316.722995074569
294.713407255581	227.05611331159
301.284693680324	322.367543536517
302.448403618893	352.441234606527
298.454827066314	224.103047983988
297.022902661103	298.259546568476
302.120521633946	351.085019524113
297.059075682769	283.75679855418
296.687506354567	314.323572354399
301.016476231048	285.356672853931
296.113381044391	283.402110150874
297.97613575184	273.764149213147
288.919991750284	287.273868176391
297.284591272087	344.818148685498
300.081260936566	297.497863652998
294.247740749333	296.496145411041
294.255426172193	297.218965753401
296.332719022051	259.736891288746
302.067872597975	278.051169444374
297.221886288472	288.997767378243
293.89964052504	263.341244114233
298.609992447185	270.590222756019
297.074640391462	313.380606975854
294.19323942413	317.618883827688
300.201079939879	312.866159581839
297.364444205181	240.755786738897
295.85665928197	286.271960740051
296.100360500462	281.359969417015
298.746135149938	295.984794846389
300.066170260012	313.612474462325
294.53618392742	303.468393881832
300.752859365893	276.394206888816
294.575510319463	240.058028500905
295.50137859125	298.66935247782
296.677389291103	348.786306253176
297.640260136228	290.577329835774
293.066713459674	281.718410720942
298.55056444774	270.182823729688
294.800494286386	299.416871353682
298.425522969289	265.569219068472
292.928949360471	306.177302209515
295.917470043235	280.680037285649
297.351640130274	347.627075014619
296.775311506209	255.325191365052
296.947166744055	332.822774334252
297.374438301662	299.366773852569
301.327959347825	279.997767012113
296.179197360276	265.174500312237
296.80905191705	386.315747224643
295.551134792773	285.827093947605
299.246748549347	311.249663135048
300.398955514279	287.44767515558
294.098573451042	315.985108210104
300.67162709164	301.27209928285
294.391632318791	310.602094776857
296.151229353238	287.656013072126
304.00797020164	296.462015592
295.333802075923	339.125244986267
292.779794881864	329.05763253797
294.894339031082	278.720000489235
298.136554323515	347.291858509476
299.600351149364	276.481927023085
